,Unnamed: 0,Unnamed: 0.1,Unnamed: 33,congruent,corrAns,date,expName,feedback_2.started,feedback_2.stopped,frameRate,instr1.started,instr1.stopped,instrText.started,instrText.stopped,letterColor,participant,practice.thisIndex,practice.thisN,practice.thisRepN,practice.thisTrialN,psychopyVersion,resp.corr,resp.keys,resp.rt,resp.started,resp.stopped,session,text,thanksText.started,thanksText.stopped,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,word.started,word.stopped
331,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.3601565739954822,99.52171850300509,None,1.0,blue,,,10.0,23.0,1.0,11.0,99.52171850300509,None
332,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,1.4478000859962776,100.38515581699906,None,1.0,green,,,5.0,24.0,2.0,0.0,100.38515581699906,None
333,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,1.3959858810121661,102.33693781899638,None,1.0,green,,,7.0,25.0,2.0,1.0,102.33693781899638,None
334,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.6243731009890325,104.23648849799065,None,1.0,green,,,4.0,26.0,2.0,2.0,104.23648849799065,None
335,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,1.1353415320045317,105.37032295000972,None,1.0,green,,,6.0,27.0,2.0,3.0,105.37032295000972,None
336,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.5501040920207743,107.02070790799915,None,1.0,blue,,,11.0,28.0,2.0,4.0,107.02070790799915,None
337,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,0.0,left,0.605537847004598,108.08822560901173,None,1.0,red,,,2.0,29.0,2.0,5.0,108.08822560901173,None
338,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,1.4749036529974546,109.20477639298771,None,1.0,red,,,1.0,30.0,2.0,6.0,109.20477639298771,None
339,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,1.480541669996455,111.18603245099077,None,1.0,blue,,,9.0,31.0,2.0,7.0,111.18603245099077,None
340,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.6341584289912134,113.17025630900751,None,1.0,blue,,,10.0,32.0,2.0,8.0,113.17025630900751,None
341,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.571194539021235,114.31831932498608,None,1.0,red,,,0.0,33.0,2.0,9.0,114.31831932498608,None
342,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.6563443240011111,115.40205228899141,None,1.0,blue,,,8.0,34.0,2.0,10.0,115.40205228899141,None
343,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.5429306729929522,116.57136532198636,None,1.0,red,,,3.0,35.0,2.0,11.0,116.57136532198636,None
344,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.8501538319978863,117.61821427999529,None,1.0,green,,,4.0,36.0,3.0,0.0,117.61821427999529,None
345,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.7311968930007424,118.97101228998508,None,1.0,red,,,2.0,37.0,3.0,1.0,118.97101228998508,None
346,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.7343806880235206,120.20382382598473,None,1.0,green,,,7.0,38.0,3.0,2.0,120.20382382598473,None
347,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.7383561169845052,121.45299623298342,None,1.0,blue,,,11.0,39.0,3.0,3.0,121.45299623298342,None
348,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.948932547995355,122.70230771700152,None,1.0,red,,,3.0,40.0,3.0,4.0,122.70230771700152,None
349,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,0.0,left,0.7187929380161222,124.15135021100286,None,1.0,blue,,,9.0,41.0,3.0,5.0,124.15135021100286,None
350,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,1.3170705999946222,125.38503243000014,None,1.0,green,,,6.0,42.0,3.0,6.0,125.38503243000014,None
351,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.5524766370072031,127.202655045985,None,1.0,red,,,0.0,43.0,3.0,7.0,127.202655045985,None
352,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,1.1932682209881025,128.26880173000973,None,1.0,blue,,,8.0,44.0,3.0,8.0,128.26880173000973,None
353,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.5768761899962556,129.96804596399306,None,1.0,red,,,1.0,45.0,3.0,9.0,129.96804596399306,None
354,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.6050160609884188,131.05291106298682,None,1.0,blue,,,10.0,46.0,3.0,10.0,131.05291106298682,None
355,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.6776941339776386,132.1702903439873,None,1.0,green,,,5.0,47.0,3.0,11.0,132.1702903439873,None
356,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.6877803029783536,133.3520138520107,None,1.0,blue,,,10.0,48.0,4.0,0.0,133.3520138520107,None
357,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.5774512289790437,134.55129031199613,None,1.0,green,,,4.0,49.0,4.0,1.0,134.55129031199613,None
358,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.9729546789894812,135.6379811869992,None,1.0,blue,,,8.0,50.0,4.0,2.0,135.6379811869992,None
359,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,1.1948835439980028,137.1187477580097,None,1.0,red,,,1.0,51.0,4.0,3.0,137.1187477580097,None
360,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.6831649869855028,138.82068907198843,None,1.0,blue,,,9.0,52.0,4.0,4.0,138.82068907198843,None
361,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.9371685629885178,140.00260300200898,None,1.0,red,,,0.0,53.0,4.0,5.0,140.00260300200898,None
362,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.7342109750024974,141.45244699899922,None,1.0,green,,,6.0,54.0,4.0,6.0,141.45244699899922,None
363,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.5937045459868386,142.70103601299343,None,1.0,red,,,3.0,55.0,4.0,7.0,142.70103601299343,None
364,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,0.0,down,1.969996058003744,143.80459433500073,None,1.0,blue,,,11.0,56.0,4.0,8.0,143.80459433500073,None
365,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.7282948950014543,146.28429255599622,None,1.0,green,,,7.0,57.0,4.0,9.0,146.28429255599622,None
366,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.5330453980132006,147.5195151049993,None,1.0,green,,,5.0,58.0,4.0,10.0,147.5195151049993,None
367,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.8848581250058487,148.55170301298494,None,1.0,red,,,2.0,59.0,4.0,11.0,148.55170301298494,None
368,,,,incong,right,2020_Apr_04_1340,stroop,14.231644657993455,None,59.51995277192287,8.79673763300525,None,,,blue,2.0,7.0,0.0,0.0,0.0,2020.1.2,1.0,right,3.0461921569949486,11.14804120300687,None,1.0,green,,,,,,,11.14804120300687,None
369,,,,cong,left,2020_Apr_04_1340,stroop,16.23235226899851,None,59.51995277192287,,,,,red,2.0,1.0,1.0,0.0,1.0,2020.1.2,1.0,left,0.4904120329883881,15.69774975499604,None,1.0,red,,,,,,,15.69774975499604,None
370,,,,cong,left,2020_Apr_04_1340,stroop,18.11858922400279,None,59.51995277192287,,,,,red,2.0,0.0,2.0,0.0,2.0,2020.1.2,1.0,left,0.3682479959970806,17.713842372002546,None,1.0,red,,,,,,,17.713842372002546,None
371,,,,cong,down,2020_Apr_04_1340,stroop,20.01229530799901,None,59.51995277192287,,,,,green,2.0,5.0,3.0,0.0,3.0,2020.1.2,1.0,down,0.3743392940086778,19.612627833004808,None,1.0,green,,,,,,,19.612627833004808,None
372,,,,incong,down,2020_Apr_04_1340,stroop,22.389796728995858,None,59.51995277192287,,,,,green,2.0,2.0,4.0,0.0,4.0,2020.1.2,1.0,down,0.868126982008107,21.485930087015728,None,1.0,red,,,,,,,21.485930087015728,None
373,,,,incong,left,2020_Apr_04_1340,stroop,24.55009203701047,None,59.51995277192287,,,,,red,2.0,8.0,5.0,0.0,5.0,2020.1.2,1.0,left,0.6477257039805409,23.87838260098943,None,1.0,blue,,,,,,,23.87838260098943,None
374,,,,cong,down,2020_Apr_04_1340,stroop,26.88248944701627,None,59.51995277192287,,,,,green,2.0,6.0,6.0,0.0,6.0,2020.1.2,1.0,down,0.7959341679816134,26.048871672013767,None,1.0,green,,,,,,,26.048871672013767,None
375,,,,cong,right,2020_Apr_04_1340,stroop,29.066269399016164,None,59.51995277192287,,,,,blue,2.0,11.0,7.0,0.0,7.0,2020.1.2,1.0,right,0.6777031189994887,28.34711690299445,None,1.0,blue,,,,,,,28.34711690299445,None
376,,,,incong,left,2020_Apr_04_1340,stroop,31.267851244017947,None,59.51995277192287,,,,,red,2.0,4.0,8.0,0.0,8.0,2020.1.2,1.0,left,0.6829030159860849,30.547811269992962,None,1.0,green,,,,,,,30.547811269992962,None
377,,,,incong,down,2020_Apr_04_1340,stroop,34.09813953700359,None,59.51995277192287,,,,,green,2.0,9.0,9.0,0.0,9.0,2020.1.2,1.0,down,1.2956134019768797,32.76315756799886,None,1.0,blue,,,,,,,32.76315756799886,None
378,,,,incong,right,2020_Apr_04_1340,stroop,36.26707213599003,None,59.51995277192287,,,,,blue,2.0,3.0,10.0,0.0,10.0,2020.1.2,1.0,right,0.6672715909953695,35.57832201899146,None,1.0,red,,,,,,,35.57832201899146,None
379,,,,cong,right,2020_Apr_04_1340,stroop,38.50239947999944,None,59.51995277192287,,,,,blue,2.0,10.0,11.0,0.0,11.0,2020.1.2,1.0,right,0.7284098250092939,37.74925043201074,None,1.0,blue,,,,,,,37.74925043201074,None
380,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,39.53393412099104,None,blue,2.0,,,,,2020.1.2,1.0,right,1.5266199830221012,41.362807316996616,None,1.0,green,,,7.0,0.0,0.0,0.0,41.362807316996616,None
381,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.49079214601078996,43.41485066100722,None,1.0,red,,,0.0,1.0,0.0,1.0,43.41485066100722,None
382,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.5124812670110259,44.412796407996204,None,1.0,blue,,,10.0,2.0,0.0,2.0,44.412796407996204,None
383,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.4567696209996938,45.44753831101115,None,1.0,green,,,4.0,3.0,0.0,3.0,45.44753831101115,None
384,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5959666109993123,46.41242349799722,None,1.0,blue,,,8.0,4.0,0.0,4.0,46.41242349799722,None
385,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.4482804319995921,47.51295132300585,None,1.0,red,,,1.0,5.0,0.0,5.0,47.51295132300585,None
386,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.4301346899883356,48.4652315590065,None,1.0,blue,,,11.0,6.0,0.0,6.0,48.4652315590065,None
387,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.7378668380260933,49.402289688994635,None,1.0,green,,,6.0,7.0,0.0,7.0,49.402289688994635,None
388,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.3789197680016514,50.648162433004465,None,1.0,blue,,,9.0,8.0,0.0,8.0,50.648162433004465,None
389,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.4381059260049369,51.52911514401785,None,1.0,red,,,3.0,9.0,0.0,9.0,51.52911514401785,None
390,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.704156238003634,52.480995655001614,None,1.0,red,,,2.0,10.0,0.0,10.0,52.480995655001614,None
391,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.8062926720012911,54.6947216730041,None,1.0,green,,,5.0,11.0,0.0,11.0,54.6947216730041,None
392,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.44609302197932266,56.0150473730173,None,1.0,green,,,6.0,12.0,1.0,0.0,56.0150473730173,None
393,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.8074286599876359,56.95069329199032,None,1.0,green,,,7.0,13.0,1.0,1.0,56.95069329199032,None
394,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.8824004940106533,58.252427711995544,None,1.0,red,,,3.0,14.0,1.0,2.0,58.252427711995544,None
395,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5710113850072958,59.64689744499629,None,1.0,red,,,0.0,15.0,1.0,3.0,59.64689744499629,None
396,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,1.2743393080017995,60.72761490501579,None,1.0,green,,,4.0,16.0,1.0,4.0,60.72761490501579,None
397,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.6376980500062928,62.51325765901129,None,1.0,green,,,5.0,17.0,1.0,5.0,62.51325765901129,None
398,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.0966435169975741,63.66204036201815,None,1.0,blue,,,9.0,18.0,1.0,6.0,63.66204036201815,None
399,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.7254886020091362,65.26218242300092,None,1.0,red,,,1.0,19.0,1.0,7.0,65.26218242300092,None
400,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.6178235429979395,66.49500134101254,None,1.0,blue,,,11.0,20.0,1.0,8.0,66.49500134101254,None
401,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.8831445849791635,67.61247036099668,None,1.0,blue,,,8.0,21.0,1.0,9.0,67.61247036099668,None
402,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,1.4082608390017413,68.99649093201151,None,1.0,blue,,,10.0,22.0,1.0,10.0,68.99649093201151,None
403,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,2.102251002012053,70.91140800600988,None,1.0,red,,,2.0,23.0,1.0,11.0,70.91140800600988,None
404,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,1.1095934820186812,73.51300462699146,None,1.0,red,,,3.0,24.0,2.0,0.0,73.51300462699146,None
405,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.9094863680074924,75.13091039599384,None,1.0,blue,,,9.0,25.0,2.0,1.0,75.13091039599384,None
406,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.8199954369920306,76.54533412199818,None,1.0,red,,,2.0,26.0,2.0,2.0,76.54533412199818,None
407,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.6544889930228237,77.87705745000858,None,1.0,blue,,,11.0,27.0,2.0,3.0,77.87705745000858,None
408,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.5421599000110291,79.04632701000081,None,1.0,blue,,,10.0,28.0,2.0,4.0,79.04632701000081,None
409,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.464373302005697,80.09497518601711,None,1.0,red,,,1.0,29.0,2.0,5.0,80.09497518601711,None
410,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.9331624680198728,81.06056543000159,None,1.0,green,,,6.0,30.0,2.0,6.0,81.06056543000159,None
411,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5757855320116505,82.49643347199891,None,1.0,green,,,4.0,31.0,2.0,7.0,82.49643347199891,None
412,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.6323130220116582,83.57899315800749,None,1.0,blue,,,8.0,32.0,2.0,8.0,83.57899315800749,None
413,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.8272373430081643,84.71097137700417,None,1.0,green,,,7.0,33.0,2.0,9.0,84.71097137700417,None
414,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.6392003260261845,86.04700501501793,None,1.0,green,,,5.0,34.0,2.0,10.0,86.04700501501793,None
415,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5528263550077099,87.1942469550122,None,1.0,red,,,0.0,35.0,2.0,11.0,87.1942469550122,None
416,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.2123858270060737,88.26468136601034,None,1.0,green,,,6.0,36.0,3.0,0.0,88.26468136601034,None
417,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.6853250710119028,89.97960187800345,None,1.0,green,,,7.0,37.0,3.0,1.0,89.97960187800345,None
418,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.7232627780176699,91.17982480101637,None,1.0,blue,,,11.0,38.0,3.0,2.0,91.17982480101637,None
419,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.4803264090151061,92.41161127001396,None,1.0,red,,,0.0,39.0,3.0,3.0,92.41161127001396,None
420,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.8026612859976012,93.39521276101006,None,1.0,blue,,,8.0,40.0,3.0,4.0,93.39521276101006,None
421,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.8494830900162924,94.71148664699284,None,1.0,green,,,4.0,41.0,3.0,5.0,94.71148664699284,None
422,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.9468988649896346,96.06397482199827,None,1.0,red,,,3.0,42.0,3.0,6.0,96.06397482199827,None
423,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.1054693489859346,97.51137218001531,None,1.0,blue,,,9.0,43.0,3.0,7.0,97.51137218001531,None
424,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,0.0,right,0.8726095169840846,99.12823699600996,None,1.0,green,,,5.0,44.0,3.0,8.0,99.12823699600996,None
425,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,1.091131827008212,100.5144445890037,None,1.0,red,,,1.0,45.0,3.0,9.0,100.5144445890037,None
426,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.9376505679974798,102.11437830599607,None,1.0,red,,,2.0,46.0,3.0,10.0,102.11437830599607,None
427,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.5021893529919907,103.59632210899143,None,1.0,blue,,,10.0,47.0,3.0,11.0,103.59632210899143,None
428,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5249017190071754,104.61375213600695,None,1.0,red,,,0.0,48.0,4.0,0.0,104.61375213600695,None
429,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.7600300130143296,105.6474725659937,None,1.0,blue,,,11.0,49.0,4.0,1.0,105.6474725659937,None
430,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.7325512150127906,106.9138796380139,None,1.0,green,,,4.0,50.0,4.0,2.0,106.9138796380139,None
431,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,0.0,right,0.7007468859956134,108.14570292699499,None,1.0,green,,,6.0,51.0,4.0,3.0,108.14570292699499,None
432,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,0.0,down,0.9528551080147736,109.3614338740008,None,1.0,red,,,3.0,52.0,4.0,4.0,109.3614338740008,None
433,,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.4315926669805776,110.8278435410175,None,1.0,green,,,5.0,53.0,4.0,5.0,110.8278435410175,None
434,,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.5868136280041654,112.76256925601048,None,1.0,green,,,7.0,54.0,4.0,6.0,112.76256925601048,None
435,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.4828938720165752,113.8604193580104,None,1.0,blue,,,9.0,55.0,4.0,7.0,113.8604193580104,None
436,,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.7310615959868301,115.84423886501465,None,1.0,red,,,2.0,56.0,4.0,8.0,115.84423886501465,None
437,,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.7705026240146253,117.07772800599925,None,1.0,blue,,,10.0,57.0,4.0,9.0,117.07772800599925,None
438,,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5599139740224928,118.362218380993,None,1.0,red,,,1.0,58.0,4.0,10.0,118.362218380993,None
439,,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.8446947949996684,119.4293871659902,None,1.0,blue,,,8.0,59.0,4.0,11.0,119.4293871659902,None
