0.9777 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
39.5729 	EXP 	letter_right: autoDraw = False
39.5729 	EXP 	letter_left: text = 'B'
39.5729 	EXP 	letter_right: text = 'A'
39.5730 	EXP 	window1: recordFrameIntervals = False
39.6718 	EXP 	letter_left: autoDraw = True
39.6718 	EXP 	letter_right: autoDraw = True
40.0108 	EXP 	New trial (rep=21, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
40.0136 	EXP 	window1: recordFrameIntervals = False
40.0156 	DATA 	Keypress: right
40.0395 	EXP 	letter_left: autoDraw = False
40.0395 	EXP 	letter_right: autoDraw = False
40.0395 	EXP 	letter_left: text = 'A'
